student.id,student.gender_desc,student.age,student_permAddress.zone_type,student_originSchool.gpa,student_originSchool.isITESM,student.isForeign,student.isFirstGeneration,student_admission_test.score,student_admission_test_disc.dominance_score,student_admission_test_disc.influence_score,student_admission_test_disc.steadiness_score,student_admission_test_disc.conscientiousness_score,student_admission_test_valuesIndex.aesthetic_score,student_admission_test_valuesIndex.economic_score,student_admission_test_valuesIndex.individualistic_score,student_admission_test_valuesIndex.political_score,student_admission_test_valuesIndex.altruistic_score,student_admission_test_valuesIndex.regulatory_score,student_admission_test_valuesIndex.theoretical_score,student_admission_socialProject.type,student_admission_socialProject.scope,student_admission_cv.sports_level,student_admission_cv.cultural_level,student_admission_cv.student_level,student_admission_cv.community_level,student_admission_cv.leadership_level,student_admission_cv.work_level,student_admission_cv.academic_level,student_admission_cv.international_level,student.cohort_id,student.isTec21,term.desc,term.type_desc,mainCampus.region_code,program.school_desc,program.major_id,student.fte,student.term_gpa,student.term_gpa_program,student.status_academic_desc,student.isGraduated,graduation_year
5901,Female,1,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2017AD,Semester,RCS,ECSG,LEF,1.0,95.5,96.3,7,0,2020AD
5901,Female,1,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2018JM,Semester,RCS,ECSG,LEF,1.0,96.2,96.2,7,0,2020AD
5901,Female,1,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2018AD,Semester,RCS,ECSG,LEF,1.0,95.2,96.0,7,0,2020AD
5901,Female,1,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2019JM,Semester,RCS,ECSG,LEF,1.0,99.2,96.5,7,0,2020AD
5901,Female,1,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2019AD,Semester,RCS,ECSG,LEF,1.0,0.0,96.5,7,0,2020AD
5901,Female,2,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2020FJ,Semester,RCS,ECSG,LEF,0.67,98.3,96.7,7,0,2020AD
5901,Female,2,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2020MA,Summer,RCS,ECSG,LEF,0.33,99.0,96.8,7,0,2020AD
5901,Female,2,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2020AD,Semester,RCS,ECSG,LEF,0.88,96.8,97.1,7,1,2020AD
5908,Male,0,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2014AD,Semester,RN,EIC,IIS,1.08,82.7,82.7,7,0,2019AD
5908,Male,0,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015JM,Semester,RN,EIC,IIS,1.08,91.9,87.6,7,0,2019AD
5908,Male,0,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015JJ,Summer,RN,EIC,IIS,0.33,84.0,87.1,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015AD,Semester,RN,EIC,IIS,1.0,79.2,84.9,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016JM,Semester,RN,EIC,IIS,1.0,78.7,83.5,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016JJ,Summer,RN,EIC,IIS,0.33,92.0,84.1,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016AD,Semester,RN,EIC,IIS,1.0,88.0,84.7,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017JM,Semester,RN,EIC,IIS,1.0,89.3,85.6,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017JJ,Summer,RN,EIC,IIS,0.33,83.5,85.5,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017AD,Semester,RN,EIC,IIS,1.0,86.7,85.7,7,0,2019AD
5908,Male,1,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018JM,Semester,RN,EIC,IIS,1.08,92.0,86.4,7,0,2019AD
5908,Male,2,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018AD,Semester,RN,EIC,IIS,1.0,85.7,86.2,7,0,2019AD
5908,Male,2,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2019JM,Semester,RN,EIC,IIS,0.58,97.0,86.9,7,0,2019AD
5908,Male,2,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2019AD,Semester,RN,EIC,IIS,0.54,81.8,86.8,7,1,2019AD
5925,Female,0,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2014AD,Semester,RCS,EIC,ITIC,1.08,90.0,90.0,7,0,2018AD
5925,Female,0,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015JM,Semester,RCS,EIC,ITIC,1.0,92.2,91.0,7,0,2018AD
5925,Female,1,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015AD,Semester,RCS,EIC,ITIC,1.0,85.8,89.4,7,0,2018AD
5925,Female,1,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016JM,Semester,RCS,EIC,ITIC,1.0,88.5,89.2,7,0,2018AD
5925,Female,1,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016AD,Semester,RCS,EIC,ITIC,1.0,86.5,88.6,7,0,2018AD
5925,Female,1,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017JM,Semester,RCS,EIC,ITIC,1.0,87.3,88.4,7,0,2018AD
5925,Female,1,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017AD,Semester,RCS,EIC,ITIC,1.0,96.8,89.4,7,0,2018AD
5925,Female,1,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018JM,Semester,RCS,EIC,ITIC,1.08,90.0,89.5,7,0,2018AD
5925,Female,2,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018AD,Semester,RCS,EIC,ITIC,1.04,92.1,90.0,7,1,2018AD
5929,Female,0,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2015AD,Semester,RCS,EN,LAE,1.08,93.5,94.8,7,0,2020FJ
5929,Female,0,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016JM,Semester,RCS,EN,LAE,1.0,96.7,95.8,7,0,2020FJ
5929,Female,0,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016AD,Semester,RCS,EN,LAE,1.0,94.2,95.2,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017JM,Semester,RCS,EN,LAE,1.0,92.7,94.6,7,0,2020FJ
5929,Female,1,1,98.0,0,1,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017JJ,Summer,RN,EN,LAE,0.33,87.0,94.0,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017AD,Semester,RCS,EN,LAE,1.0,95.8,94.4,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018JM,Semester,RCS,EN,LAE,1.0,94.5,94.4,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018JJ,Summer,RCS,EN,LAE,0.33,95.0,94.3,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018AD,Semester,RCS,EN,LAE,1.0,95.4,94.5,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019JM,Semester,RCS,EN,LAE,1.17,96.1,94.5,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019JJ,Summer,RCS,EN,LAE,0.33,100.0,94.7,7,0,2020FJ
5929,Female,1,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019AD,Semester,RCS,EN,LAE,1.0,98.2,95.1,7,0,2020FJ
5929,Female,2,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2020FJ,Semester,RCS,EN,LAE,0.71,97.2,95.3,7,1,2020FJ
5937,Female,0,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2014AD,Semester,RM,EN,LDN,1.08,95.6,95.6,7,0,2019JM
5937,Female,1,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015JM,Semester,RM,EN,LDN,1.0,95.5,95.5,7,0,2019JM
5937,Female,1,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015AD,Semester,RM,EN,LDN,1.0,97.0,96.0,7,0,2019JM
5937,Female,1,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016JM,Semester,RM,EN,LDN,1.08,93.4,95.3,7,0,2019JM
5937,Female,1,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016AD,Semester,RM,EN,LDN,1.0,95.3,95.3,7,0,2019JM
5937,Female,1,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017JM,Semester,RM,EN,LDN,0.92,96.2,95.4,7,0,2019JM
5937,Female,1,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017JJ,Summer,RM,EN,LDN,0.33,97.0,95.5,7,0,2019JM
5937,Female,1,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017AD,Semester,RM,EN,LDN,1.0,96.5,95.7,7,0,2019JM
5937,Female,2,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018JM,Semester,RM,EN,LDN,0.58,92.3,95.6,7,0,2019JM
5937,Female,2,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018JJ,Summer,RM,EN,LDN,0.33,98.0,95.7,7,0,2019JM
5937,Female,2,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018AD,Semester,RM,EN,LDN,0.88,93.8,95.4,7,0,2019JM
5937,Female,2,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2019JM,Semester,RM,EN,LDN,0.83,94.4,95.3,7,1,2019JM
5966,Male,0,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2015AD,Semester,RCMX,EIC,ITC,1.08,96.1,96.7,7,0,2019AD
5966,Male,0,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016JM,Semester,RCMX,EIC,ITC,1.0,98.2,97.4,7,0,2019AD
5966,Male,0,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016AD,Semester,RCMX,EIC,ITC,1.0,96.8,97.0,7,0,2019AD
5966,Male,1,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017JM,Semester,RCMX,EIC,ITC,1.0,96.7,96.9,7,0,2019AD
5966,Male,1,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017AD,Semester,RCMX,EIC,ITC,1.0,100.0,97.5,7,0,2019AD
5966,Male,1,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018JM,Semester,RCMX,EIC,ITC,1.0,96.3,97.3,7,0,2019AD
5966,Male,1,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018JJ,Summer,RCMX,EIC,ITC,0.33,90.0,96.9,7,0,2019AD
5966,Male,1,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018AD,Semester,RCMX,EIC,ITC,1.08,93.8,96.8,7,0,2019AD
5966,Male,1,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019JM,Semester,RCMX,EIC,ITC,0.92,99.2,96.8,7,0,2019AD
5966,Male,1,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019AD,Semester,RCMX,EIC,ITC,0.88,97.2,96.9,7,1,2019AD
5976,Male,0,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2018AD,Semester,RCMX,EIC,ISD,1.08,94.6,94.6,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2019JM,Semester,RCMX,EIC,ISD,1.08,90.0,92.3,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2019JJ,Summer,RCMX,EIC,ISD,0.17,85.0,91.8,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2019AD,Semester,RCMX,EIC,ISD,1.08,93.0,92.2,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2020JF,Winter,RCMX,EIC,ISD,0.33,85.0,91.6,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2020FJ,Semester,RCMX,EIC,ISD,1.08,96.1,92.6,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2020MA,Summer,RCMX,EIC,ISD,0.17,100.0,92.8,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2020AD,Semester,RCMX,EIC,ISD,1.0,98.4,93.8,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2021FJ,Semester,RCMX,EIC,ISD,1.0,97.7,94.4,7,0,2023FJ
5976,Male,1,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2021AD,Semester,RCMX,EIC,ISD,1.0,96.3,94.6,7,0,2023FJ
5976,Male,2,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2022JF,Winter,RCMX,EIC,ISD,0.17,100.0,94.6,7,0,2023FJ
5976,Male,2,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2022FJ,Semester,RCMX,EIC,ISD,1.0,94.7,94.6,7,0,2023FJ
5976,Male,2,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2022AD,Semester,RCMX,EIC,ISD,0.5,99.0,94.9,7,0,2023FJ
5976,Male,2,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,Leadership,4,1,1,1,2,3,1,3,1,2018,0,2023FJ,Semester,RCMX,EIC,ISD,0.38,95.3,94.9,7,1,2023FJ
5986,Male,0,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2018AD,Semester,RO,EIC,IMT,1.08,91.4,91.4,7,0,2023FJ
5986,Male,0,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2019JM,Semester,RO,EIC,IMT,1.08,89.0,90.2,7,0,2023FJ
5986,Male,0,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2019JJ,Summer,RO,EIC,IMT,0.17,90.0,90.2,7,0,2023FJ
5986,Male,1,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2019AD,Semester,RO,EIC,IMT,1.0,86.0,89.0,7,0,2023FJ
5986,Male,1,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2020FJ,Semester,RO,EIC,IMT,1.0,89.7,89.1,7,0,2023FJ
5986,Male,1,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2020MA,Summer,RO,EIC,IMT,0.33,99.5,89.9,7,0,2023FJ
5986,Male,1,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2020AD,Semester,RO,EIC,IMT,1.0,94.7,90.7,7,0,2023FJ
5986,Male,1,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,Social impact project,3,3,1,1,1,3,3,2,1,2018,0,2021FJ,Semester,RO,EIC,IMT,1.08,90.3,90.6,7,0,2023FJ
